smiles	cid
NCc1ccccc1CC(=O)N[C@H]1[C@H]2SCC(CSc3nnnn3CC(O)=O)=C(N2C1=O)C(O)=O	43507
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(Cn3ccc(=N)n3CCO)=C(N2C1=O)C(O)=O)c1csc(N)n1	9830520
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)c1csc(N)n1	5742673
CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O	50614
CN(C)CCn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1csc(N)n1)C2=O)C(O)=O	43708
CC(OC(=O)OC1CCCCC1)OC(=O)C1=C(CSc2nnnn2CCN(C)C)CSC2C(NC(=O)Cc3csc(N)n3)C(=O)N12	2636
CO[C@]1(NC(=O)Cc2cccs2)[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O	441199
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccn4ncccc34)=C(N2C1=O)C(O)=O)c1nsc(N)n1	5491955
Cc1cc(O)c(cn1)C(=O)N[C@@H](C(=O)N[C@H]1[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O)c1ccc(O)cc1	636405
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(C[n+]3cccc4CCCc34)=C(N2C1=O)C(O)=O)c1csc(N)n1	6917675
COCC1=C(N2[C@H](SC1)[C@H](NC(=O)C(=N/OC)\c1csc(N)n1)C2=O)C(=O)OC(C)OC(=O)OC(C)C	6526396
C\C=C\C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccc(O)cc1)C2=O)C(O)=O	5281006
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CCC=CC1)C2=O)C(O)=O	38103
NC(=O)c1cc[n+](CC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@@H](c2ccccc2)S(O)(=O)=O)C3=O)C(O)=O)cc1	656576
CCO\N=C(\C(=O)N[C@H]1[C@H]2SCC(Sc3nc(cs3)-c3cc[n+](C)cc3)=C(N2C1=O)C(O)=O)c1nsc(NP(O)(O)=O)n1	10033059
CC(C)(O\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccccc3)=C(N2C1=O)C(O)=O)c1csc(N)n1)C(O)=O	6321415
CC(C)(O\N=C(\C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccccc3)=C(N2C1=O)C(O)=O)c1csc(N)n1)C(O)=O	6857980
Nc1nc(cs1)C(=C\CC(O)=O)\C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O	5282242
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC(=O)c3ccco3)=C(N2C1=O)C(O)=O)c1csc(N)n1	6328657
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)c1csc(N)n1	6533629
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSc3nc(=O)c(O)nn3C)=C(N2C1=O)C(O)=O)c1csc(N)n1	5479530
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)c1ccco1	5479529
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(=O)OC(C)OC(C)=O)c1ccco1	6321416
Cc1ccc(cc1)-c1cc(nn1-c1ccc(cc1)S(N)(=O)=O)C(F)(F)F	2662
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O	2663
Nn1cnc2cc3ccccc3cc2c1=O	72846
CCC(=O)c1ccc(OCC(O)CN2CCN(CC2)c2ccccc2)cc1	118176
COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC	56846693
CN1CCN(CC1)c1cccc(Nc2nc3c(cccn3n2)-c2ccc(cc2)S(C)(=O)=O)c1	57336812
CNC(=O)c1ccccc1Nc1nc(Nc2ccc3C[C@H](CCCc3c2OC)N2CCN(CCO)CC2)ncc1Cl	71721648
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O	27447
C\C=C(/C)C(=O)N[C@H]([C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)OC(C)=O)c1ccccc1	6436208
CC(=O)OCC1=C2N3C(SC1)[C@H](NC(=O)CCCC(N)C(=O)O[Zn]OC2=O)C3=O	124079499
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc1cccs1)C2=O)C(O)=O	6024
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)CSc1ccncc1)C2=O)C(O)=O	30699
COc1ccc2C[C@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34	10206
CC1=C(N2C(SC1)[C@H](NC(=O)[C@H](N)C1=CCC=CC1)C2=O)C(O)=O	6710679
CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(C)=O	5497136
CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1	57379345
C\C=C\C\C=C\CCC(=O)[C@H]1O[C@H]1C(N)=O	5282054
CCCCCCCCCCCCCCCCNc1ccc(cc1)C(O)=O	47263
CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1	9952916
OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1	2678
CCCCCCCCCCCCCCCC[N+](C)(C)C	2681
CC(C)C[C@H](NC(=O)[C@@H](CCCNC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O	25074887
CCCCCCCCCCCCCCCC[n+]1ccccc1	2683
C[C@H]1O[C@]2(CS1)CN1CCC2CC1.C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1	73417326
CNCCCOc1cc(F)c(c(F)c1)-c1c(Cl)nc2ncnn2c1NC(C)C(F)(F)F	11753543
CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NCc3cccc(I)c3)nc(Cl)nc12	3035850
COc1ccc(NC(=O)c2cc(OCCCN(C)C)nn2Cc2ccccc2)cc1	9844347
COc1cc2CC(=O)NN=C(c3ccc(N)cc3)c2cc1OC	4377504
OC(=O)c1ccc(cc1)\C=C1\SC(=S)N(C1=O)c1cccc(c1)C(F)(F)F	1554210
Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O	11844916
Nc1nc(c(s1)-c1ccncc1)-c1ccc(Cl)c(Cl)c1	5282339
[O-][N+](=O)c1cc(NC(=S)NC(NC(=O)C(c2ccccc2)c2ccccc2)C(Cl)(Cl)Cl)ccc1F	6605258
COc1cc2CC(=O)N([C@@H](c3ccc(Cl)cc3)c2cc1OC(C)C)c1ccc(cc1)N(C)C[C@H]1CC[C@@H](CC1)N1CCN(C)C(=O)C1	
CC(C)(C)NCC(O)COc1cccc2[nH]c(O)nc12	2687
CC(C)(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)C=O	3519541
Cn1cc(nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(c2)C(N)=O)cc1)C(F)(F)F	2685
Clc1ccc2NC(=O)CSC(c3ccccc3Cl)c2c1	2688
C\C(CP(O)(O)=O)=C/C(N)C(O)=O	5950212
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc12	1697
Fc1ccc(Nc2cc3C(=O)NC(=O)c3cc2Nc2ccc(F)cc2)cc1	6711154
C[C@H](NC[C@H](O)CP(O)(=O)CC1CCCCC1)c1ccc(Cl)c(Cl)c1	197584
C[C@H](NC[C@H](O)CP(O)(=O)Cc1ccccc1)c1ccc(Cl)c(Cl)c1	5311042
Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12	11644425
OCCCNc1cc(ccn1)-c1ccnc(Nc2cccc(Cl)c2)n1	644215
Nc1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3cccc4ccccc34)CC2)nc2ccccc12	
CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc12	2794188
C[C@@H](NCc1cc(Br)cc2[nH]c(=O)c(=O)[nH]c12)P(O)(O)=O	6604872
CC(C)(CO)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C	5024764
Nc1nc2ccc(Cl)cc2c2nc(nn12)-c1ccco1	2690
COc1ccc(cc1)-n1nc2c3CCCCCc3[nH]cc2c1=O	
CCNC(=O)[C@H]1O[C@H]([C@@H](O)[C@@H]1O)n1cnc2c(N)nc(NCCc3ccc(CCC(O)=O)cc3)nc12	57467688
Clc1ccc(cc1)-n1[nH]c2c(cnc3ccccc23)c1=O	108030
Cc1nc(Cn2cnc3n(C)c(=O)n(C)c(=O)c23)no1	139570
Cc1nc2ccc(cc2[nH]1)-n1ncc(C(=O)c2cc3ccccc3[nH]2)c1N	66555680
Cc1cc(ccc1NC(=O)c1ccnn1C)\N=N\c1ccccc1C	3091786
CS(=O)(=O)N1CCc2c1nc(nc2-c1cnc(N)nc1)N1CCOCC1	49784945
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)\C=C\c1ccc(cc1)C(O)=O	6184667
OC(=O)C(\C#N)=C\c1ccc(O)cc1	5328791
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	10133
OC(=O)C1(CC1)c1ccc(c(F)c1)-c1ccc(Cl)c(Cl)c1	9996409
COc1cc(ccc1\N=N\c1ccc2c(cc(c(N)c2c1O)S(O)(=O)=O)S(O)(=O)=O)-c1ccc(\N=N\c2ccc3c(cc(c(N)c3c2O)S(O)(=O)=O)S(O)(=O)=O)c(OC)c1	17461
Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)\C=C\c2cccnc2)cc1	9800555
Oc1c(I)cc(c2cccnc12)S(O)(=O)=O	11043
Clc1ccc2[nH]c(=O)c(-c3nc4ccccc4[nH]3)c(N[C@@H]3CN4CCC3CC4)c2c1	135399748
Nc1nc(NCCNc2ncc(c(n2)-c2ccc(Cl)cc2Cl)-n2ccnc2)ccc1[N+]([O-])=O	53396311
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl	9956119
OCC(O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl	2723807
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl	2708
Cc1ccc(cc1)S(=O)(=O)NCl	31388
OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O	5959
CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+]([O-])=O	12598150
O[C@@H]([C@@H](COC(=O)CCC(O)=O)NC(=O)C(Cl)Cl)c1ccc(cc1)[N+]([O-])=O	656580
Nc1ncnc(Nc2ccc(Cl)cc2)n1	10374
CN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1	2710
Clc1ccc(OS(=O)(=O)c2ccc(Cl)cc2)cc1	6635
Clc1ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc2ccc(Cl)cc2)cc1	2713
Oc1ccc(Cl)c2CCCc12	8961
Clc1ccc(cc1)C1C(=O)c2ccccc2C1=O	70846
C[N+](C)(C)CC[N+]1(C)Cc2c(C1)c(Cl)c(Cl)c(Cl)c2Cl	6244
CC(=O)O[C@@]1(CCC2C3C=C(Cl)C4=CC(=O)CC[C@]4(C)C3CC[C@]12C)C(C)=O	6710779
CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O	2717
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1	71821
CC(C)(O)C(Cl)(Cl)Cl	5977
Cc1cc(O)ccc1Cl	1732
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O	1794427
CCc1c(C)c2=Cc3c(C=C)c(C)c4C=c5c(C)c(CCC(O)=O)c6=C7C(C(O)=O)C(=O)c8c(C)c9C=c1n2[Cu](n34)(n9c78)n56	
CCc1c(C)c2cc3[nH]c(cc4nc([C@@H](CCC(O)=O)[C@@H]4C)c(CC(O)=O)c4nc(cc1[nH]2)c(C)c4C(O)=O)c(C)c3C=C	91084701
CCC1=C(C)\C2=C\c3c(C=C)c(C)c4\C=C5/N=C(C(CCC(O)=O)C5C)/C(CC(O)=O)=c5/c(C(O)=O)c(C)/c(=C/C1=N/2)n5[Cu]n34	
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl	8612
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1	25295
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	2719
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O	2720
CC(C)c1cc(Cl)c(C)cc1O	6982
COc1ccc(cc1)C(Cl)=C(c1ccc(OC)cc1)c1ccc(OC)cc1	11289
Oc1c(Cl)cc(Cl)c2cccnc12	2722
Oc1ccnc2cc(Cl)ccc12	66593
Cc1cc(O)cc(C)c1Cl	2723
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1	2725
OCC(O)COc1ccc(Cl)cc1	7697
NC(=O)OCC(O)COc1ccc(Cl)cc1	2724
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)c(Cl)c1	22323
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc12	2726
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	2727
CC(C)OC(=O)Nc1cccc(Cl)c1	2728
CN(C)CC\C=C1\c2ccccc2Sc2ccc(Cl)cc12	667467
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl	2730
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1	6301
CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O	57222566
NS(=O)(=O)c1cc(ccc1Cl)C1(O)NC(=O)c2ccccc12	2732
Clc1ccc2oc(=O)[nH]c2c1	2733
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C	5280795
CC(C)CCCC(C)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C	6710666
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	221493
C[N+](C)(C)CCO	305
C[N+](C)(C)CCOP(O)(=O)OC[C@H](O)CO	439285
NC(C(O)=O)c1cc(O)ccc1Cl	3645780
CCCNc1ccc2ncc(-c3ccc4[nH]ncc4c3)n2n1	70679308
CCS(=O)(=O)N(C)[C@@H]1[C@@H](O)C(C)(C)Oc2ccc(cc12)C#N.CCS(=O)(=O)N(C)[C@H]1[C@H](O)C(C)(C)Oc2ccc(cc12)C#N	90479790
CCS(=O)(=O)N(C)[C@@H]1[C@@H](O)C(C)(C)Oc2ccc(cc12)C#N	121846
OC(=O)c1cc(=O)c2ccccc2o1	2741
Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccccc1	5281607
Cc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1	10208
Cc1nc(C)c(C)nc1C	14296
O(c1ccccc1)c1cccnc1	200510
CCNC(C)CN1CCc2c(C1)c(=O)oc1ccccc21	135209
OC(=O)C1=CCCN(CCOC(c2ccc(cc2)C(F)(F)F)c2ccc(cc2)C(F)(F)F)C1	198693
CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC	122327
[Zn]1n2c3\N=C4/N=C(c5ccccc45)/N=c4\n1\c(=N/C1=N/C(c5ccccc15)=N\c2c1ccccc31)c1ccccc41	
O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1	9064
C1C(=C2NCCN2)C1(c1ccccc1)c1ccccc1	129009921
CC(C)C(=O)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C)C1CCCCC1	6918155
Cc1cc(C2CCCCC2)n(O)c(=O)c1	2749
CC(C(O)=O)c1ccc-2c(Cc3ccccc-23)c1	37589
Cc1ccc(cc1)-c1[nH]nc2C(=O)N(C(c12)c1cccc(O)c1)c1ccc(cc1)C(O)=O	16020046
Clc1cccc(c1)-c1ccc(o1)C(=O)Nc1ccc(CN2CCOCC2)cc1	2011756
COC(=O)c1cnn(c1\C=N\N=C(/S)NC(C)(C)C)-c1ccc(F)cc1F	9581011
O=C1c2ccccc2C(NC2CCCCC2)\C1=C/c1ccccc1	6419844
Nc1ccn(C[C@@H](CO)OCP(O)(O)=O)c(=O)n1	60613
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1	2750
CC1(C)C[C@@H]1C(=O)N\C(C(O)=O)=C/CCCCSC[C@H](N)C(O)=O	6435415
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](N2C1=O)C(O)=O	40467985
CC(C)[C@@H]1N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCCNC(N)=N)NC1=O	176873
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC\C=C\c1ccccc1	5282138
COc1ccc(cc1OC1CCCC1)C1(CCC(CC1)C(O)=O)C#N	151170
CN(C1CCCCC1)C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1	2753
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1	2754
Cc1cc(NC(=O)C(N2CCCc3ccccc23)c2ccccc2)no1	42887770
CC(C)NCC(O)c1ccc(N)c(c1)C#N	2755
CN\C(NCCSCc1nc[nH]c1C)=N/C#N	2756
C[N+]1(CC2CC2)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)c1ccccc1	
C[C@@H](NCCCc1cccc(c1)C(F)(F)F)c1cccc2ccccc12	156419
OC(=O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(cc1)C(O)=O	9808022
CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C2CCC2)c1)C(O)=O	6436135
CN(C)CCCSc1ccccc1NC(=O)\C=C\c1ccccc1	5475158
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1	3025
O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12	101744
O[C@@H]([C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccccc12	5702153
OC(=O)c1cc(nc2ccccc12)-c1ccccc1	8593
CCOC(=O)CN1CCN(CC1)C(=O)\C=C\c1cc(OC)c(OC)c(OC)c1	6434395
COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCN(CC(=O)N2CCCC2)CC1	5282459
Fc1cccc(c1)\C=C\C(=O)NC1CC1	6434871
O=CC=Cc1ccccc1	307
C(\C=C\c1ccccc1)N1CCN(CC1)C(c1ccccc1)c1ccccc1	1547484
COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCCCCCC1	6443803
CCn1nc(C(O)=O)c(=O)c2cc3OCOc3cc12	2762
CCOCCOC(=O)\C=C\c1ccc(OC)cc1	5373773
CCOC(=O)Nc1ccc2CCc3ccccc3N(C(=O)CN(CC)CC)c2c1	969470
CCNC(=O)\C=C\c1cccc(Br)c1	688145
COc1cc(cc(OC)c1OC)\C=C\C(N)=O	6154037
CN1C(=O)N(C[C@@H]([C@@H](CC2CCCC2)C(=O)N2CCCCC2)C(=O)NO)C(=O)C1(C)C	9824350
CC(C)(Oc1ccc(cc1)C1CC1(Cl)Cl)C(O)=O	2763
OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	2764
O=C(C1CC1)c1ccc(OCCCc2c[nH]cn2)cc1	6422124
COc1ccc(OCC2N(CCc3cc(OC)c(OC)cc23)C(=O)c2cccc(Cl)c2)cc1	4231127
C(Oc1ccccc1C1CC1)C1=NCCN1	2765
CCCCCC\C=C\C=C/CCCCCCCC(O)=O	5280644
OC(=O)C\C(=C\C(O)=O)C(O)=O	643757
N[C@]1(CC[C@@H](C1)C(O)=O)C(O)=O.N[C@@]1(CC[C@H](C1)C(O)=O)C(O)=O	16760136
CC1(C)[C@H]2CC[C@]1(C)[C@@H](O)[C@H]2O	21626088
OC(=O)\C=C/c1c[nH]cn1	1549103
OC(=O)\C=C\c1c[nH]cn1	736715
COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c1cc(Cl)c(N)cc1OC	2769
CO[C@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c1cc(Cl)c(N)cc1OC	6917698
N[Pt](N)(Cl)Cl	2767
CN(C)CCCC1(OCc2cc(ccc12)C#N)c1ccc(F)cc1	2771
Clc1ccc(cc1)-c1nc2sccn2c1\C=N\OCc1ccc(Cl)c(Cl)c1	9600409
C[N+](C)(C)CCOP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc(N)nc1=O	13805
CC(=O)NC1CCSC1=O	14520
OC(=O)CC(O)(CC(O)=O)C(O)=O	311
CC(C)CN1CCC(CNC(=O)c2cc(Cl)c(N)n3cc(C)nc23)CC1	10429706
Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1	588963
Oc1cc2CCNC(Cc3cccc4ccccc34)c2cc1O	9861306
NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12	129236
Cc1nnc2ccc(nn12)-c1cccc(c1)C(F)(F)F	107950
O=C(CC#N)c1ccccc1	64799
C[C@H](Cc1ccc2OC(Oc2c1)(C(O)=O)C(O)=O)NC[C@H](O)c1cccc(Cl)c1	5486546
Nc1nc(Cl)nc2n(cnc12)[C@H]1C[C@H](O)[C@@H](CO)O1	20279
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC	84029
OC\C=C1/O[C@@H]2CC(=O)N2[C@H]1C(O)=O	5280980
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1	2780
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1	26987
Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc23)cc1	2782
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1	2783
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC	153994
Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2F)c(=O)[nH]c1=O	5270576
C[N+]12CCC(CC1)C(C2)OC(=O)C(O)(c1ccccc1)c1ccccc1	2784
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1	37907
NC1CCN(C1)c1c(F)cc2c(c1Cl)n(cc(C(O)=O)c2=O)C1CC1	60063
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O	446598
CCCCCCCCCCCCCCCC(=O)OC1C(O)C(O)C(OC1SC)C(NC(=O)C1CC(CCC)CN1C)C(C)Cl	17750963
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](OP(O)(O)=O)[C@@H](O)[C@H]1O	443385
CCC(C)(Oc1ccc(cc1)C1(CCCCC1)c1ccc(OC(C)(CC)C(O)=O)cc1)C(O)=O	2787
Oc1c(I)cc(Cl)c2cccnc12	2788
CN1c2ccc(Cl)cc2N(c2ccccc2)C(=O)CC1=O	2789
Clc1ccc(CNC(=N)SCCCc2c[nH]cn2)cc1	2790
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl	32798
CCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]12C)C(=O)CCl	71386
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1	26937
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C	5282493
OP(O)(=O)C(Cl)(Cl)P(O)(O)=O	25419
Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	119182
CC(C)\N=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc2cc1Nc1ccc(Cl)cc1	2794
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl	2795
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	2796
CC(C)(Oc1ccc(Cl)cc1)C(O)=O	2797
CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1	2798
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1	2799
CS(=O)(=O)CS(=O)(=O)OCCCl	100651
Cc1ncsc1CCCl	10783
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1	1548955
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12	2801
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1	2802
Clc1cccc(Cl)c1N=C1NCCN1	2803
NCCCC[C@H](N)C(O)=O.Cc1c(Cl)cccc1Nc1ncccc1C(O)=O	3080836
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O	2804
Clc1ccc(cc1)C(OCCN1CCCCC1)c1ccccc1	2805
COC(=O)[C@@H](N1CCc2sccc2C1)c1ccccc1Cl	60606
Cc1nc(C)c(Cl)c(O)c1Cl	18087
O[C@@H](COc1cccc(Cl)c1)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O	5311053
CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl	65814
CN(CCCOc1ccc(Cl)cc1Cl)CC#C	4380
CN1CCN(CC1)C1Cc2ccccc2Sc2ccc(Cl)cc12	1238
CC(C)NCC(O)c1ccccc1Cl	2810
